;name;link;level;name_clean
1768;Logement meublé;travel_vacation/accomodations_lodging/self_catering_accommodation;2;logement meuble
1769;Maison d'hôtes;travel_vacation/accomodations_lodging/guest_house;2;maison dhotes
1770;Maison de vacances;travel_vacation/accomodations_lodging/holiday_home;2;maison de vacances
1771;Maison de vacances non-fumeurs;travel_vacation/accomodations_lodging/non_smoking_holiday_home;2;maison de vacances nonfumeurs
1772;Séjour chez l'habitant;travel_vacation/accomodations_lodging/private_guest_room;2;sejour chez lhabitant
1773;Service d'hébergement de vacances;travel_vacation/accomodations_lodging/holiday_accommodation_service;2;service dhebergement de vacances
1774;Village cottage;travel_vacation/accomodations_lodging/cottage_village;2;village cottage
1775;Château-Hôtel;travel_vacation/hotels/castle_hotel;2;chateauhotel
1776;Hôtel;travel_vacation/hotels/hotel;2;hotel
1777;Hôtel à petit budget;travel_vacation/hotels/budget_hotel;2;hotel a petit budget
1778;Hôtel bien-être;travel_vacation/hotels/wellness_hotel;2;hotel bienetre
1779;Hôtel Business;travel_vacation/hotels/business_hotel;2;hotel business
1780;Hôtel familial;travel_vacation/hotels/family_hotel;2;hotel familial
1781;Hôtel-boutique;travel_vacation/hotels/boutique_hotel;2;hotelboutique
1782;Espace de parking;vehicles_transportation/airports_parking/parking_lot;2;espace de parking
1783;Parking couvert payant;vehicles_transportation/airports_parking/parking_garage;2;parking couvert payant
1784;Parking pour motos;vehicles_transportation/airports_parking/parking_lot_for_motorcycle;2;parking pour motos
1785;Service de voiturier;vehicles_transportation/airports_parking/valet_parking_service;2;service de voiturier
1786;Bureau d'examen des véhicules;vehicles_transportation/other_vehicles_trailers/vehicle_examination_office;2;bureau dexamen des vehicules
1787;Concessionnaire de quads;vehicles_transportation/other_vehicles_trailers/atv_dealer;2;concessionnaire de quads
1788;Exportateur de véhicules;vehicles_transportation/other_vehicles_trailers/vehicle_exporter;2;exportateur de vehicules
1789;Inspection de véhicule;vehicles_transportation/other_vehicles_trailers/vehicle_inspection;2;inspection de vehicule
1790;Magasin d'articles pour camping-cars;vehicles_transportation/other_vehicles_trailers/rv_supply_store;2;magasin darticles pour campingcars
1791;Vendeur de motoneiges;vehicles_transportation/other_vehicles_trailers/snowmobile_dealer;2;vendeur de motoneiges
1792;Agence de location de camping-cars;vehicles_transportation/vehical_rental/rv_rental_agency;2;agence de location de campingcars
1793;Agence de location de fourgonnettes;vehicles_transportation/vehical_rental/van_rental_agency;2;agence de location de fourgonnettes
1794;Agence de location de motos;vehicles_transportation/vehical_rental/motorcycle_rental_agency;2;agence de location de motos
1795;Agence de location de voitures;vehicles_transportation/vehical_rental/car_rental_agency;2;agence de location de voitures
1796;Covoiturage;vehicles_transportation/vehical_rental/carpool;2;covoiturage
1797;Service de leasing automobile;vehicles_transportation/vehical_rental/car_leasing_service;2;service de leasing automobile
1798;Service de location;vehicles_transportation/vehical_rental/leasing_service;2;service de location
1799;Service de location de bateaux;vehicles_transportation/vehical_rental/boat_rental_service;2;service de location de bateaux
1800;Service de location de remorques;vehicles_transportation/vehical_rental/trailer_rental_service;2;service de location de remorques
1801;Service de location de scooters;vehicles_transportation/vehical_rental/scooter_rental_service;2;service de location de scooters
1802;Club automobile;vehicles_transportation/motorcycle_powersports/motoring_club;2;club automobile
1803;Concessionnaire cyclomoteurs;vehicles_transportation/motorcycle_powersports/moped_dealer;2;concessionnaire cyclomoteurs
1804;Concessionnaire de motos;vehicles_transportation/motorcycle_powersports/motorcycle_dealer;2;concessionnaire de motos
1805;Concessionnaire de scooters;vehicles_transportation/motorcycle_powersports/motor_scooter_dealer;2;concessionnaire de scooters
1806;Concessionnaire moto BMW;vehicles_transportation/motorcycle_powersports/bmw_motorcycle_dealer;2;concessionnaire moto bmw
1807;Magasin d'équipement et d'accessoires pour motos;vehicles_transportation/motorcycle_powersports/motorcycle_eqiupment_and_accessories_store;2;magasin dequipement et daccessoires pour motos
1808;Magasin de motos;vehicles_transportation/motorcycle_powersports/motorcycle_shop;2;magasin de motos
1809;Moto-école;vehicles_transportation/motorcycle_powersports/motorcycle_driving_school;2;motoecole
1810;Service du permis de conduire et des papiers du véhicule;vehicles_transportation/motorcycle_powersports/department_of_motor_vehicles;2;service du permis de conduire et des papiers du vehicule
1811;Accessoires pour voitures;vehicles_transportation/auto_parts_wheels/car_equipment_accessories;2;accessoires pour voitures
1812;Agence d'immatriculation automobile;vehicles_transportation/auto_parts_wheels/auto_tag_agency;2;agence dimmatriculation automobile
1813;Atelier de carrosserie automobile;vehicles_transportation/auto_parts_wheels/auto_body_shop;2;atelier de carrosserie automobile
1814;Atelier de mécanique automobile;vehicles_transportation/auto_parts_wheels/auto_machine_shop;2;atelier de mecanique automobile
1815;Casse automobile;vehicles_transportation/auto_parts_wheels/auto_wrecker;2;casse automobile
1816;Centre de contrôle technique;vehicles_transportation/auto_parts_wheels/car_inspection_station;2;centre de controle technique
1817;Électricien automobile;vehicles_transportation/auto_parts_wheels/auto_electrical_service;2;electricien automobile
1818;Fabricant de pièces automobiles;vehicles_transportation/auto_parts_wheels/auto_parts_manufacturer;2;fabricant de pieces automobiles
1819;Fournisseur de cadres pour plaques d'immatriculation;vehicles_transportation/auto_parts_wheels/license_plate_frames_supplier;2;fournisseur de cadres pour plaques dimmatriculation
1820;Fournisseur de pièces détachées de camion;vehicles_transportation/auto_parts_wheels/truck_parts_supplier;2;fournisseur de pieces detachees de camion
1821;Magasin d'accessoires automobiles;vehicles_transportation/auto_parts_wheels/car_accessories_store;2;magasin daccessoires automobiles
1822;Magasin de batteries pour voitures;vehicles_transportation/auto_parts_wheels/car_battery_store;2;magasin de batteries pour voitures
1823;Magasin de pièces auto d'occasion;vehicles_transportation/auto_parts_wheels/used_auto_parts_store;2;magasin de pieces auto doccasion
1824;Magasin de pièces détachées automobiles;vehicles_transportation/auto_parts_wheels/auto_parts_store;2;magasin de pieces detachees automobiles
1825;Magasin de pièces et d'accessoires pour motos;vehicles_transportation/auto_parts_wheels/motorcycle_parts_store;2;magasin de pieces et daccessoires pour motos
1826;Magasin de pneus;vehicles_transportation/auto_parts_wheels/tire_shop;2;magasin de pneus
1827;Magasin de roues;vehicles_transportation/auto_parts_wheels/wheel_store;2;magasin de roues
1828;Marché de pièces automobiles;vehicles_transportation/auto_parts_wheels/auto_parts_market;2;marche de pieces automobiles
1829;Prestataire de transport automobile privé;vehicles_transportation/auto_parts_wheels/car_service;2;prestataire de transport automobile prive
1830;Prestataire spécialisé dans le garnissage et la sellerie automobile;vehicles_transportation/auto_parts_wheels/auto_upholsterer;2;prestataire specialise dans le garnissage et la sellerie automobile
1831;Service d'esthétique automobile;vehicles_transportation/auto_parts_wheels/car_detailing_service;2;service desthetique automobile
1832;Service de restauration d'automobiles;vehicles_transportation/auto_parts_wheels/auto_restoration_service;2;service de restauration dautomobiles
1833;Station de lavage automobile;vehicles_transportation/auto_parts_wheels/car_wash;2;station de lavage automobile
1834;Ventes d'accessoires automobiles;vehicles_transportation/auto_parts_wheels/auto_accessories_wholesaler;2;ventes daccessoires automobiles
1835;Atelier de réparation automobile;vehicles_transportation/vehicle_repair_fuel/auto_repair_shop;2;atelier de reparation automobile
1836;Atelier de réparation de trottinettes;vehicles_transportation/vehicle_repair_fuel/scooter_repair_shop;2;atelier de reparation de trottinettes
1837;Atelier de réparation pour motos;vehicles_transportation/vehicle_repair_fuel/motorcycle_repair_shop;2;atelier de reparation pour motos
1838;Entretien des voitures;vehicles_transportation/vehicle_repair_fuel/tune_up_supplier;2;entretien des voitures
1839;Équipement de réparation automobile;vehicles_transportation/vehicle_repair_fuel/automotive_repair_equipment_wholesaler;2;equipement de reparation automobile
1840;Fournisseur de GPS;vehicles_transportation/vehicle_repair_fuel/gps_supplier;2;fournisseur de gps
1841;Garage automobile;vehicles_transportation/vehicle_repair_fuel/car_repair;2;garage automobile
1842;Lavage de voiture en libre-service;vehicles_transportation/vehicle_repair_fuel/self_service_car_wash;2;lavage de voiture en libreservice
1843;Mécanicien;vehicles_transportation/vehicle_repair_fuel/mechanic;2;mecanicien
1844;Préparateur automobile;vehicles_transportation/vehicle_repair_fuel/tuning_automobile;2;preparateur automobile
1845;Service de remorquage;vehicles_transportation/vehicle_repair_fuel/towing_service;2;service de remorquage
1846;Services télématiques;vehicles_transportation/vehicle_repair_fuel/telematics_service;2;services telematiques
1847;Agence de billets de train;vehicles_transportation/taxis_public_transport/train_ticket_agency;2;agence de billets de train
1848;Agence de vente de tickets de bus;vehicles_transportation/taxis_public_transport/bus_ticket_agency;2;agence de vente de tickets de bus
1849;Compagnie d'autobus;vehicles_transportation/taxis_public_transport/bus_company;2;compagnie dautobus
1850;Guichet de billets de train;vehicles_transportation/taxis_public_transport/train_ticket_counter;2;guichet de billets de train
1851;Service de chauffeur particulier;vehicles_transportation/taxis_public_transport/limousine_service;2;service de chauffeur particulier
1852;Service de location d'autobus;vehicles_transportation/taxis_public_transport/bus_charter;2;service de location dautobus
1853;Service de sécurité routière;vehicles_transportation/taxis_public_transport/road_safety_town;2;service de securite routiere
1854;Service de taxi;vehicles_transportation/taxis_public_transport/taxi_service;2;service de taxi
1855;Service de taxi minibus;vehicles_transportation/taxis_public_transport/minibus_taxi_service;2;service de taxi minibus
1856;Service de transport;vehicles_transportation/taxis_public_transport/transportation_service;2;service de transport
1857;Service de transport et d'accompagnement;vehicles_transportation/taxis_public_transport/transportation_escort_service;2;service de transport et daccompagnement
1858;Service de transport pour handicapés;vehicles_transportation/taxis_public_transport/handicapped_transportation_service;2;service de transport pour handicapes
1859;Société de transport en bus et autocar;vehicles_transportation/taxis_public_transport/bus_and_coach_company;2;societe de transport en bus et autocar
1860;Station de taxis;vehicles_transportation/taxis_public_transport/taxi_stand;2;station de taxis
1861;Compagnie de ferry;vehicles_transportation/air_water_transport/ferry_service;2;compagnie de ferry
1862;Concessionnaire de bateaux;vehicles_transportation/air_water_transport/boat_dealer;2;concessionnaire de bateaux
